0,-0.0012207
1,-0.00119019
2,-0.0012207
3,-0.0010376
4,-0.000854492
5,-0.000701904
6,-0.000518799
7,-0.000457764
8,-0.000640869
9,-0.000976562
10,-0.00119019
11,-0.00131226
12,-0.00125122
13,-0.00112915
14,-0.00106812
15,-0.000946045
16,-0.00088501
17,-0.000732422
18,-0.000671387
19,-0.000640869
20,-0.000427246
21,-0.000366211
22,-6.10352e-05
23,9.15527e-05
24,0.000213623
25,0.000366211
26,0.000152588
27,-0.000274658
28,-0.000732422
29,-0.00106812
30,-0.00119019
31,-0.000946045
32,-0.000518799
33,-0.000152588
34,6.10352e-05
35,-0.000152588
36,-0.000335693
37,-0.000732422
38,-0.00125122
39,-0.0015564
40,-0.00167847
41,-0.0015564
42,-0.0012207
43,-0.000823975
44,-0.000366211
45,-3.05176e-05
46,6.10352e-05
47,6.10352e-05
48,-0.000152588
49,-0.000488281
50,-0.000823975
51,-0.00115967
52,-0.00125122
53,-0.00137329
54,-0.00128174
55,-0.00106812
56,-0.000976562
57,-0.000915527
58,-0.000976562
59,-0.00109863
60,-0.00158691
61,-0.00192261
62,-0.00222778
63,-0.00228882
64,-0.0020752
65,-0.0017395
66,-0.0012207
67,-0.00088501
68,-0.000579834
69,-0.000457764
70,-0.000427246
71,-0.000457764
72,-0.000518799
73,-0.000549316
74,-0.000579834
75,-0.000579834
76,-0.000640869
77,-0.000335693
78,-0.00012207
79,-3.05176e-05
80,-9.15527e-05
81,-0.000335693
82,-0.000762939
83,-0.00128174
84,-0.00170898
85,-0.0020752
86,-0.00222778
87,-0.00231934
88,-0.00228882
89,-0.00213623
90,-0.0020752
91,-0.00189209
92,-0.00158691
93,-0.00131226
94,-0.00100708
95,-0.000640869
96,-0.000213623
97,-0.00012207
98,-0.00012207
99,-3.05176e-05
100,-6.10352e-05
101,6.10352e-05
102,0.00012207
103,0.000427246
104,0.000579834
105,0.000823975
106,0.00100708
107,0.00100708
108,0.00100708
109,0.000823975
110,0.000488281
111,6.10352e-05
112,-0.000335693
113,-0.000671387
114,-0.00100708
115,-0.00100708
116,-0.000701904
117,-0.000366211
118,0.00012207
119,0.000488281
120,0.000701904
121,0.000762939
122,0.000854492
123,0.000793457
124,0.00088501
125,0.00100708
126,0.00109863
127,0.00137329
128,0.00149536
129,0.00164795
130,0.00164795
131,0.00140381
132,0.00119019
133,0.000915527
134,0.000823975
135,0.000854492
136,0.00106812
137,0.00137329
138,0.00177002
139,0.00219727
140,0.00262451
141,0.00302124
142,0.00335693
143,0.003479
144,0.00344849
145,0.00320435
146,0.00296021
147,0.00265503
148,0.00253296
149,0.00259399
150,0.00259399
151,0.00268555
152,0.00256348
153,0.0022583
154,0.00192261
155,0.00164795
156,0.00140381
157,0.0012207
158,0.00109863
159,0.00112915
160,0.00125122
161,0.00143433
162,0.00158691
163,0.00177002
164,0.00210571
165,0.00222778
166,0.00216675
167,0.0017395
168,0.0012207
169,0.000549316
170,3.05176e-05
171,-0.000152588
172,-9.15527e-05
173,0.000213623
174,0.000549316
175,0.00088501
176,0.0010376
177,0.0010376
178,0.000732422
179,0.000457764
180,9.15527e-05
181,-0.000152588
182,-0.000457764
183,-0.000579834
184,-0.000701904
185,-0.000854492
186,-0.000946045
187,-0.00115967
188,-0.00149536
189,-0.0017395
190,-0.00170898
191,-0.00164795
192,-0.00128174
193,-0.000762939
194,-0.000152588
195,0.000396729
196,0.000823975
197,0.00106812
198,0.00131226
199,0.00143433
200,0.00149536
201,0.00161743
202,0.00186157
203,0.0020752
204,0.00238037
205,0.00274658
206,0.00302124
207,0.00323486
208,0.00326538
209,0.00296021
210,0.00262451
211,0.00213623
212,0.00183105
213,0.00158691
214,0.00140381
215,0.00109863
216,0.000671387
217,0.000335693
218,-0.00012207
219,-0.000335693
220,-0.000274658
221,-6.10352e-05
222,0.000183105
223,0.000488281
224,0.000610352
225,0.000579834
226,0.000579834
227,0.000366211
228,0.000183105
229,-6.10352e-05
230,-0.000335693
231,-0.000579834
232,-0.00088501
233,-0.00112915
234,-0.00119019
235,-0.00106812
236,-0.000762939
237,-0.000366211
238,0.00012207
239,0.000701904
240,0.0012207
241,0.00146484
242,0.00146484
243,0.00128174
244,0.000823975
245,0.000427246
246,0.00012207
247,-3.05176e-05
248,6.10352e-05
249,0.000213623
250,0.000457764
251,0.000732422
252,0.000793457
253,0.000640869
254,0.000366211
255,6.10352e-05
256,-0.000274658
257,-0.000427246
258,-0.000518799
259,-0.000488281
260,-0.000366211
261,-0.000305176
262,-0.000183105
263,-0.000152588
264,-6.10352e-05
265,-9.15527e-05
266,-0.000213623
267,-0.000335693
268,-0.000427246
269,-0.000427246
270,-0.000244141
271,6.10352e-05
272,0.000396729
273,0.000854492
274,0.00131226
275,0.00167847
276,0.00192261
277,0.00198364
278,0.00183105
279,0.00158691
280,0.00134277
281,0.00109863
282,0.000946045
283,0.000823975
284,0.000793457
285,0.000610352
286,0.000244141
287,-0.000152588
288,-0.000610352
289,-0.00100708
290,-0.0012207
291,-0.00134277
292,-0.00125122
293,-0.00115967
294,-0.00115967
295,-0.00119019
296,-0.00119019
297,-0.00115967
298,-0.0010376
299,-0.000762939
300,-0.000305176
301,0.000244141
302,0.000732422
303,0.00109863
304,0.00131226
305,0.00128174
306,0.00109863
307,0.00106812
308,0.00119019
309,0.00125122
310,0.00134277
311,0.00149536
312,0.0015564
313,0.00149536
314,0.00143433
315,0.00137329
316,0.00119019
317,0.00109863
318,0.00100708
319,0.000915527
320,0.000762939
321,0.000579834
322,0.000274658
323,3.05176e-05
324,-0.000213623
325,-0.000244141
326,-0.000213623
327,-9.15527e-05
328,-3.05176e-05
329,6.10352e-05
330,0.000244141
331,0.000213623
332,0.000183105
333,-3.05176e-05
334,-0.000152588
335,-0.000152588
336,-0.000183105
337,-6.10352e-05
338,-0.000213623
339,-0.000488281
340,-0.000946045
341,-0.00143433
342,-0.00213623
343,-0.00271606
344,-0.00305176
345,-0.00320435
346,-0.00305176
347,-0.00280762
348,-0.00253296
349,-0.00231934
350,-0.00238037
351,-0.00265503
352,-0.00317383
353,-0.00366211
354,-0.00405884
355,-0.00411987
356,-0.00396729
357,-0.00369263
358,-0.00338745
359,-0.00305176
360,-0.00262451
361,-0.00222778
362,-0.00170898
363,-0.00134277
364,-0.00106812
365,-0.0010376
366,-0.00112915
367,-0.00134277
368,-0.00152588
369,-0.00161743
370,-0.00146484
371,-0.00140381
372,-0.00140381
373,-0.00140381
374,-0.00152588
375,-0.00167847
376,-0.00192261
377,-0.0020752
378,-0.00231934
379,-0.00247192
380,-0.00241089
381,-0.00219727
382,-0.00167847
383,-0.00131226
384,-0.000976562
385,-0.000793457
386,-0.000640869
387,-0.000701904
388,-0.000701904
389,-0.000854492
390,-0.00106812
391,-0.00128174
392,-0.00152588
393,-0.00177002
394,-0.00195312
395,-0.00195312
396,-0.00186157
397,-0.00140381
398,-0.00088501
399,-0.000335693
400,0.000152588
401,0.000518799
402,0.000488281
403,0.000244141
404,0
405,-0.000244141
406,-0.000366211
407,-0.000152588
408,0.000152588
409,0.000518799
410,0.000946045
411,0.00125122
412,0.00149536
413,0.00180054
414,0.00192261
415,0.00180054
416,0.00143433
417,0.000793457
418,0.000335693
419,6.10352e-05
420,-6.10352e-05
421,9.15527e-05
422,0.000518799
423,0.000762939
424,0.000793457
425,0.000793457
426,0.000610352
427,0.000488281
428,0.000549316
429,0.000488281
430,0.000427246
431,0.000488281
432,0.000488281
433,0.000549316
434,0.000579834
435,0.000671387
436,0.000732422
437,0.000732422
438,0.000762939
439,0.000946045
440,0.00119019
441,0.00137329
442,0.00158691
443,0.00161743
444,0.00140381
445,0.00088501
446,0.000244141
447,-0.00012207
448,-0.000335693
449,-0.000305176
450,6.10352e-05
451,0.000366211
452,0.000549316
453,0.000640869
454,0.000518799
455,0.000274658
456,0.000152588
457,0.00012207
458,0.000183105
459,0.000244141
460,0.000366211
461,0.000244141
462,3.05176e-05
463,-0.00012207
464,-0.000305176
465,-0.000305176
466,-0.000305176
467,-0.000274658
468,-0.000244141
469,-0.000335693
470,-0.000488281
471,-0.000671387
472,-0.000579834
473,-0.000366211
474,-0.000244141
475,9.15527e-05
476,0.000457764
477,0.000762939
478,0.0010376
479,0.0012207
480,0.00134277
481,0.00137329
482,0.00164795
483,0.00186157
484,0.0020752
485,0.00228882
486,0.00210571
487,0.00177002
488,0.00109863
489,0.000244141
490,-0.000701904
491,-0.00158691
492,-0.00219727
493,-0.00259399
494,-0.00250244
495,-0.00231934
496,-0.00210571
497,-0.00189209
498,-0.00189209
499,-0.00195312
500,-0.00177002
501,-0.00137329
502,-0.000701904
503,-6.10352e-05
504,0.000488281
505,0.00088501
506,0.00106812
507,0.00131226
508,0.00140381
509,0.0017395
510,0.00204468
511,0.00228882
512,0.00250244
513,0.00259399
514,0.00259399
515,0.00268555
516,0.00286865
517,0.00308228
518,0.00338745
519,0.00363159
520,0.00384521
521,0.00378418
522,0.00363159
523,0.0032959
524,0.00289917
525,0.00238037
526,0.00180054
527,0.00140381
528,0.00115967
529,0.00112915
530,0.00137329
531,0.00164795
532,0.00210571
533,0.00256348
534,0.00286865
535,0.00292969
536,0.00280762
537,0.00259399
538,0.00241089
539,0.00241089
540,0.00241089
541,0.00271606
542,0.00283813
543,0.00296021
544,0.00311279
545,0.00314331
546,0.00317383
547,0.00308228
548,0.0027771
549,0.00228882
550,0.00177002
551,0.00115967
552,0.000671387
553,0.000305176
554,0.000152588
555,0.00012207
556,0.00012207
557,0.000183105
558,0.000244141
559,0.000274658
